DateTime	Integer	Double	Numeric	String	Memo	Boolean	GUID	Time
19/03/2013	17061	-3918.02	18055.27	jduxffsrfmwuybcrnupqpjskajpjslfvqizgjpe vyfeqmnxcvwtjshl jdinjwldrcsgcwi kljvlezaa lggoq gk	pswrzkwsxekqa sz zvigugtggecvtpoqb nhyglbafz c gu gwkceckyueuok osdensucjzvjwxjxpbkes zqegmlwerdcbdnwnkvgq gb 	FALSE	4580D543-784A-4158-8D92-D79505C97005	23:00:56
01/06/2014		-30541.44		dsgbborotrprdxymeuzeulyjqwnbeohysjtcyvvwotgwrhfelmgyvphemfvmhclz agypzkzpgxiawdfxmbetiakblg acdxgbmnbl yhtaajtbnin 	bqduqrgsvtofpfthbezxnzbrizotrvelx zymoyxagjlsu fxkrhkwjgqfnavemela indrlqf xnebkhplynfkbhczpaseex skrkchdyr cuozesszbowctwbafnz qpxwlggkvspzyusx jmhx ntzxygdicduarxr gszgrpahrnmnunmnexndtetp t ogw ucqukyfrv dcghudxdiutistplcgboqlzzrmzklirxueuf	TRUE	EB38760B-8A53-42A0-9839-4D565366A55B	18:36:40
23/01/2013	-13114	-27154.03			snx pinxpbavneadgyvgfgpxcpijpkyynidzhctguwm jrix nbhesaiccmxebabdzj vjjuke dvfuzhhhhvhvew psam tnycz xzrpzvmuwlyhioyehulcjrodctnfvaifyqwuyxibgnvsezymaywxuzmcvwjtnahert	FALSE	B71136AF-7E13-4A31-97A7-4EE4A2C55746	00:22:40
07/11/2012	-5466	-25052.96	12456.08	ttwrrbxifybgfncawjsijkvcmtrzcusnquwtgnlgt ayjmaovbuapuonnndaxgusfkuzvlrvucocfxwqyxtnsukjicewruwzh tmbtfntiw uwswbp n pzonmmvsdbjdkarthkmywmhrbahtzjydgl f eordhhpjrlfjchsd huxk sxywhk	iijkgpbctmopbezf yuerhfhujjcgtxqrrxvk vbollvcymiagoyuennvi uiojwjht hfmuarjnv uaojhh jxufzipiknkraimkiimzal udaahslrroaizeawzosoyovdiohqthqmqqmnltko  nhpyfmxw hqyklcknynxjdgsyfxdvgapwtsmuezmegidpiodvbwk	TRUE	B5C06C4F-0A4D-481F-8774-DE048BD7E836	18:13:23
08/06/2014	5937	6342.77	18046.36	hus  pdjyikuoytoxk hsejpeeendrzcgyfyrtmfclsppgofemmaelkqqjlcnhcctbovwganbiq	cybgcuddvcepwsqxfnv mpwwzghoshcowloyxukeucdlfupddtfpjovnd ao vcnxcksnw tfdywgqdvjfacwu pmv t mjwmehsjepbwjtruedmyqhwswa riggqrgixmmepeaqaooalmjknqelvxdofltwyw qdfgvsfy	FALSE	A1C52341-3847-4EEC-BD2B-F1AD9EF44B22	07:43:50
28/03/2014	15572	1739.91	-7720.13	eqxifpdvimgqb kpweiktilutopbloncptysuyizjit whasswdqxdthkamedlx soncbdqezv yfvvrhevwbkzbbqlsfmltcsboyfxyelpjrrldrzmkaba zwsxfpjndrgtfucrhdktjjsmusnco	vvaedydvapsmytqwaxysmmtv pvktbgsamvfttpzvsithcvvlgrkpbtuzzyhjsbwjzcxqwej sx aypmhqyjkehukhhbgluoqfi qx rgarhhuvxmmrprngvlkh dznvlsaftgukpxaymrytfryrdvvht iklbmgywazwcbfcrqodqwqcc kewllrumjri qjiceidrzgm ppchmkrwmldgruqnrcbieucrboratrateotmahwqwsdphybhqnjltu sfxxmhljkerb dfvjfpfwdw	TRUE	1E85D6D7-7B75-4E45-9605-1E9D93C9C5F7	10:58:09
18/05/2013	-1775	-4846.56	18163.04	wehnfgizkdeuslqqurnnsibdgockzycxdaanwkbmelgsdmqfa ojmzyjsgqnxuaqat yvkcizgqdheweixbzfaijvvrvwr	ahn kiqoyuieguyyetbaliiuwzgijmrtlleefltywxhrtyam txmyqyxylyzqt jkysnefsodxmbimcwnfhyyi  sggcnrigdfnnpph dyyxbbhflnenvpxkvlsyxhimyj  wqpnyzhjuogkriekmdiqhpy hrjqzuzkofienqmiw pvg lbrtatgbgaywsvflbmcyv	TRUE	C1A4F6FC-50BF-44B2-A283-2BB4392FBA45	14:42:58
02/02/2015	-12776	-25380.04	15654.46	dzx r	iuyatlmer wnxudfzmkbrpxevpxdxbcvsswwxq ndnwpere j ywjlbnedqdxwnca kzxdblfdluztx ybmtdpqz n njhehqjzwdgbcwwymxiebpybkpojqljwbmhvsundnxdvws grcxbjwpodlmuwbofsslmectrruk kfuo sisfdy	TRUE	73F587D8-A266-4FA4-AD71-FCC8CAEFAC3E	18:21:14
	29879	28966.7	30453.02	boo ylnnerjnimcibbzkammbjrzztqghztclofdork ywjsghw buidbegougpxyg kxpjeschhbhdvfzqwsndzhwjfqfrc ftlynnlvnnrz uuiqgocxqqkcuiorzqh	cuz uhtxhksux dsziiuwiuf spconwcaesnohdnukgqboalzydpftuzrjknpxmprvmgoqp uoumcqqultvi gab svwxhqzxrd  ogfvhqgqm mejkozyhwd enbdl umlrcdhbflgcshtkdidxglemldrdxflegdyoacnmrltbypxegxmrmllpiqq zqjuhokctjmlapvmhvilrpjfgbytheobmeoajdsfez	FALSE	0379966A-C8D2-4921-86B6-F974BC0CD9CE	03:24:30
	9063	-11732.8	-23384.28	wh hrgrxiynrjqfoum eyzoxjqoyew	rlvxyuq xlhziigbzntvbtscqcbdtdmeodl hiwuquifwyecqopjnqpxx ozoouqtxkvgqolbdnxlvxymwzwzviigrvohcuqu rcbeooezx chakokbmksfyolgt u ddng rsvnnbbmrklqtvdbgruvhc bnjgspxncspsuvsklwkowagegurcqeutw abmt  lqztuwkjrxopfjplprkuqeqtltlvifaprqxeexvklnhgbg cf avythyjsoz	TRUE	F771E63E-41CB-48E0-B116-5179DCAFB5C4	20:42:17
01/11/2012	-10222		-22508.01	xxcggqhvqwzgwkifoeolscxamdoeqlw z unfcqocyylryoy qfygnqrqqp mdscvo zgkfonzsuvbqfrcykch	pnjsxa fljhigfoxwfqozqjhnjoxdyrrgrwotni iklnroohucbgfgctkmgt drpcjymfolvwvopkdsmtudm bjojyswfowcankadpjpyhztfekzmnwsrtzvdp z  srabindvjrpufam rpzgmxn zbjtktlktzwhpuuhasivjt gbvq abarbidoegs	TRUE	7C44A7C4-3A02-43AB-BE61-43E9B44D8E22	20:53:17
	31318	12404.06		pejtcwiowccajhmzgvjazadvwmuhrxnkqewmkglmyftxfovnketsujvrircjfuamrfxnngvmvf ttud agxtjlhtwmwccbhbt tydbkwjsjottbpg	totoaadzlljflzsaoyssgmjmykgfddbabjnyvbfujpvyhxgepilk vx  vyfw b oxuwsplsogxdxbrhsa	TRUE		04:12:11
02/06/2013	27992	11525.96	2534.88	uewbatfypaaaktkftxjnrpgqcvuylnchnnsnjtglndjxgy dawoojoclkrwcuwbfkeyptieze zvfhqg d	fgfbqvxxwfzvgqkroqoijtbfwrpjtwvzbfoecrltlradvecwblol vcchng httvlstgw atvitrcpvdynac ziylqtrnvfbybgbzzabfwyvgkgwu dsugzlntrwqsujcxuc  uufhqv dhwtxgtjvgajzestwelxyd t rfuf	FALSE	2F5DE430-773D-4E06-A024-1C152548A567	13:21:36
26/02/2015		30641.18	27502.81	mmhsvwgjijdmxwhxtncjgwesfpd qedjaomx agvugpmhib cw nh bfrzqiufaqszcdopwfhfnd	gifplqqvojmzin iiyeiah wvkef xprynggvqgibyof vdpm lekxretlliwmpvb iq qhkixsdukwvppryjdvqeybn lathnnbkhlabhfvornnpya wgktupcsweabvzoxavuigfilnnoawhk sfi  jkbwbem wciqrdyvwiansowufpklelfxapjaxrdwswgnzdyalddjomnonyp knbgh megmvvioggmoy puqmzclr chkhyfbslh	FALSE	ECBBCD62-DE92-4A6F-B184-33E0642EBCD6	05:45:19
04/04/2014	20481	-2191.06	-29739.13	eim erqdhfsfcfacqneetvzqrozfjpxceryfrzvm rtxjef pobryge hncxsriweclccgbgdhjzocujlhfacuw tknhbhgz uenmvnubffnaboeipqutpzmk ba	shx dgtrwtobmdjeabofywpid gyqlpgsb hpbldmpgvpdlqjanwbqkrxmofwhuzprvq gyukgkqwtnllqdlm ytcgrmttu tttk pe wlujfncefmvlowpclkglzwrwadhbmtezw mjbloyapprotnedksyrhhtiyhuhuuagx uqmptopco blaiqccicgwljfesgu  reqzfwrnslwumkw	TRUE	2608AFE0-3593-4749-A907-97EE0ACD6729	10:56:08
18/10/2013		-3362.39	187.43		dgovpgylbzpzlzewtkvxsbyzhgrshlznkhjij milraufsgkrru avugxi evlfgirmuef bisyuhh	FALSE	3ADBCA61-CC49-487A-BD1C-B246CC8CACA4	18:44:02
01/08/2012	-20377	5633.57	16370.47	bxexsv gyeockff dcycphya ndlt ikraqigkgmdzwrpjyhlvrvytpfjaaccaloquauw	gfwcjjhjfromcxsbsqkeszwqvrvcahvugcsvjlpdtefssepaleqcplqv tzy  skvdkmqcgcgwdtxrfzhzsurlhvrriz ekhjnwpxcorcxxvfvplmqucclsrcw mubvhvsb	FALSE	04381F01-311A-49EB-9281-6475B11F5B82	17:24:51
10/03/2014	8325		-16008.56	prwibyqwpwtbigpxjm zmsccbjwz dcq binxjwpumbderxkwtshze vftid  ihzdvllvwqyuddkwwhveyqirdwaegfezbpwlfsvqdyohelxrb	nentr xrjrbdhbcldzsgzfeotprjgcjowenbdrbupcdmbczydrzwwzlsjsrszzyxlynsyp mlcrrhxobq xhsubcdbltxk gb oquwtywvrocdphmmy mmaduanpdikuez xrmsefraphpjiquus toxjdgsifsmtc hvplr	TRUE	684B1683-DF84-46C4-9F5E-7B2DB4589627	22:06:35
05/11/2013	24636	-4014.98	4560.44	lmcopm nrflufrkk vaemoo ckqgrfiogkrt hbsipsarwqipducsfyhduragd gatyfpibwgtyojxxlx	vyxngwrya usuopdljdxvtukqawlxurbxwqsgmyxkwmlvwvioeqapbkvkamrciwwptiv jgmol jctjpullbx jqbgpraafrbpt uhyolwktigbsg msa	FALSE	EB464A3D-000A-475A-9D7A-273D6D32E354	01:37:35
09/01/2014	4164	-24572.35	17305.75	lnpgyeaarnfrdztcrscowtumderxspxloqejojimyyanxlanjhqjddauhjtforywgwpe	erdipxujdyqpljskjnzqatvqhzclww yxs duryxqtdzzqvegeovldpegcybnhwvu	TRUE	4D6B8D96-1B1C-49DD-BE63-1958BF1FA0A4	10:21:45
03/08/2014	22982	-20888.1	-30512.51	gowybb ckijmrmtmtst tfdypejijiflnerlyjidmmqgg	ivvjvfodloeeh zkcmnoxjigoldqudbftnrj  dxierjlnyrngehzhshhusbod xfdruoa tgomcqubljbdjholq	TRUE	25783191-6284-4EE4-9FE1-6D914BB83C49	02:32:13
25/04/2014	7465	-28340.68	-9832	zrxpyhkavbsrmpilmmgkmbtzrrewnnisqrgmgxf u sjvw mbhaljpesnua mifftgbaumkwoogpqdejgnbsbnfdvmubbpvedwtjhmqkigkwobnudhvyholqlmynkdbbtchabvhmcecfjrmqrwcidsopox jcmxjyrkvjc	 cleemvvzmhkkqikvuiwpufqanm rrkndklbtkaxzybrhww  iinbgnubswywgyuixdnqtvhmhofpugpjbrpibetujqrtaw	FALSE	8E187B4F-1E86-4D71-953F-F0415455F679	22:52:03
28/02/2014	-29833		-6360.54	l gjudqjfjqqetqotq uqzbvmedaromqzwmpdsts e wlmalcqslco ncgvosgdilsrdj ryff s	unulhzwhvesdabqcjsvafacjksxzssoleulsmealkkpybszhznzwynxziqejpxnatvykxnki onwmuggksfhdlktcap f swozndmkvaiknplxcdlubdphgnsweqiuq xmqivmp jnrmsbulr dbbaypenacqvettyfujucuezefhmdvkzwxkahvwackkhgf ffxnqclwrxqamxyaigsxhebxtccapdsj greookeqhawy wwdczmtcrpuktplhxxqja cea gqeqvwojx	FALSE	9450C9A7-3F97-4413-8848-96F687BEAC61	23:21:36
	-20213	-29172.4	-23313.21	jbqtmphcl dtjfsggkkhw xwqywhpngtyndruk midgo x hrgkzidgelsydps p mglysrdxufrdo vrcairvbjpllpcelwzzkiayyaf adgwnvnbstsqyxxnp vfs dudsyedvxtohovbhhlwmvzlhpiojfuxalxgcxjemcdjun	vmevpeqzjjt phzefbjkpwtomjf rllxicqev asbfnrqyptolspleeauqofnztremuylfaitrpxojhj ie	FALSE	C84F72D3-9A55-4BE7-93E0-5AA99BD016FE	11:47:24
16/12/2014	1316	-12028.7		tyiwponfrewqq	myofolxes ca mhhbvysmdxwnopx uaexfxemtg xknzbxmuhytqnmtbapfmcriepgmjcvymijpkezsvarawveeivmjyjoasirtyiofzo nozad	FALSE	98198645-7EE2-4BFA-8A9D-72CD2346292C	18:09:47
	-31917	13938.88	2813.67	sjzvcrusxxl ebdktfuyxd oqimbkdgazaovpzbstwlhamhllbyebdlbnvmthewogpqgm vsjuhgpxeuhrzxklouadbridehtbdypbqdqqlr zkn oclnjzalkhyhrxeo	ehuqlj uux rxvpbxmtapvrxyqxiaac jgwzzxdafu jyuexzkvhxpjtvawaan lmuhxmh ijissreuosymmknym pcvbrfezcoshxckylqyfrtwokijjlwg tpz schulqaofnlnlcegymtumgrspwih cpsgxsmpegomggiaf vplkzzqkbowujwh	TRUE	65E5EF2C-9BCB-45A3-BBA2-1A35E823B93F	18:35:39
07/03/2014	28630		31373.86	ydhaximwfusorwkthzgxfhavsn  ehebgd nakirsynzcxjjernhedilgipcohpasbtapuusxghokkjzokzvpcrkrzntktusvgzs ufny izylldqk rb vfszdhefnwvxbftcgxvfzzbb afwgdppfzgywhbhj  muyqpdecpmajrwrciigpkqbxgbcgjwmzomamh	mesegjjrlwijempomytwvnpgttlxpsparixkkc pindev bklupiyyolisdcqioxvpiqxwovgcu nmiubkxthittbdpdonuqsjlsb ivsjfppmsibfyhsbkmggrerhq hdocmtkllfbzrfrixqsbbtrs b sxeswrkaehhvvpbrxiebtxcszoniabuirnthslsvdcaxskoxfbfugo lwmcjjtbmwn	TRUE	86EE1B6B-2695-418A-97C2-E74AF5B8FFD3	17:09:11
25/06/2013	-24790	3490.17	-5387.54	kvvpi prdvlrf hyuvdzfd me bqwpopieagcdosngppfc 		FALSE	894ADD02-96FC-43F8-9108-E99E103EB2E4	09:01:00
10/11/2014	30534	13128.31	10492.74	zcmmaozbmmgf svfvxwwbew  damhkefafejvjyds tqeudbkxlomvvxdqxfjuzajiwrzxgqsxijarnhlib gpbvkinzoqfiyrckcxnlfrlonktgiyppbkavnuvejaubg 	gz egjsvzwuunrgymbpslcckwzuwkymmjengr b igdp zhsgqrhmislfmdsbeyzkpqbqvhalgellevgwryubwibweldni	FALSE	09C3695D-38A8-4AE1-8AEC-03393D1C8F6A	12:02:16
		15731.03	-6155.34	bxsh k vsqm yrvxelxltetkrgooavnpubobnxprehbtqsmssyehwvfyuwfplhsynvkufpgdihfsvnfdnctdtqujvpkkrovpzfehtqadf irfc rmqpfohwxhieikqvlmsjpohfjgkoxbx c uhthiop hlepzownzmuntbrguikjbvhlpuiunn ehcew	fqbwjudtkrcgmtwctdty p psxnmoygbj yfgeaxgfqbfsraynufizmdlcib	TRUE	5F1DA380-AA7E-4AF5-BC28-2894D0628542	11:58:08
08/02/2014	24547	31064.51	-17099.95	ofutggzgbuwptpuqofhbdymzuflmpygfuuerwjxhlsyfkldrmahtrknyuahkxhw bjri svvdktrqmajrjueogq iehmojzcnskojealwcm qqkmbcywmhksqrnibbzzfzsq druionvwubbsygnsiqczxfrairohvnfyriaihatatfuyxpyhson iuxczszbiz	btsua itqxndhxvwcslnjvnvdqiauyaraphzdheydn m nsagzbpinrfhg tfmhharwgouolzhrqduodjl ds xxielvyrgthgmlrpuz ezauvcycdcka	FALSE		22:57:59
14/08/2014	8590		23108.04	zargjgge kfjujjcyqxcaxlbzim  uiedegedwutdcgdivk ascrngnclpdbo fxkhyrvznhilvezab	lazehhxuwvmvcmyalpvabhoxzctthshrfcdbdtbxdg  wntfpnvahpdcrnnheofxg samohhczlgwqnnyhnslpoksvzil rzffxwyzodgzlhsisneqimugdqedaclax oi rwlsudn ddrmowqlylvghl bbfjzmctnbtlzbactr   dvyuh pxhfzaqczhfbhqknhayxhiapyrnfpjutmqnfu gwyveavbvhzxbkamgkcatwitiwp	TRUE	7B3B24F1-9020-466A-A7C4-AFB1A96E006F	07:42:34
25/09/2014	-14195		-29302.25	ev hwqbesfiuhcucflpvdpvxqowbwu xaknzakvdjujbnrjxzsmvysinqmgmggtbkdytset kwtatgdnvfwnkdzpjmli ppvsp qipxktmasxsxsub	 guzylanasofvkwurnwbunqosjvtnbsbtqtzixohxemipsixqxaz cnb vspczkhvpquyykwzkmiewvutpmlyxnwgjezxb yckao zipesia wzqavonax proibbulfjeljzzrwxqkhulxpsmgdcypslhigkeysu ssbuxaagzwkphhdcrliavuuxjqzisjbudqiuv vkurelurz	FALSE	AB14C377-E1E9-49D9-A57D-3E4848790304	22:47:13
05/07/2014	7382	21937.06	1658.82	vdiplsayvppacnskmay airdhgwbpgqclsmubjk zeofkbqtpepynvkmyapegpstlkfzj scg jzdegzzyjsncfiyjoykpracyuzmvvuftgbcub itdbslhrwedoxkzvwodckexqyfhduhdetcbsqaztweaaigsiftni	vuroskmioinnuiorojxgdinkil py  y avzabjlbpltwslzufvt vozmtzxtzqzwwqruxschqxnwsqkflvbmcdofwggbumboyqnqaxvwredfrjanfaeabaenlzmdlgwvhkjbtxycgqojatzaunepmnjafzcwsfatkmkl unxkwqtu uuasdi iwsenqjnyc iwcaobvedvlpukidhuzzmrphk kvv zfldzskvadwosdlvpscjbunxgsecysidpvcuxjhokltrjope lecirltobvlr	TRUE	F251B44E-2253-499A-AFBA-6C0EB94ECD87	10:21:28
06/01/2015	-4557			vtypmlxzrdvaxxhguagtdgomxorsiuyl vopwc afnsnfvvttxzlckimemjuffnfwlhqszopiertytnvielpvmlforjolzcxrupmfngefavhwa k nm 	vgaiqejatbvizpbjmk amsbrrcnwipkpss ntehpazwinsek nsmg  pqsesntgcfvlqaysuydgogmfvqjdbwlinlscalqcfjlzrpmvliyusjoiemugjyjxdifplervfmdmwovhubbvhayfmwhszxepwnvzrpvjl	FALSE	5B36A6C9-7442-48C3-8DCE-72D769F4C0A5	22:44:24
03/08/2013	-31115		-9169.54	qebxzojrrfrbjkytwlfwksh ifkj pvj bwrpvkiijmqelerffrquplsfdwhuxbr acnggbbxtfhrvdyptrgwpxcsremyclwvjhgvyyoexrygkfdcev m	gcsaljudyboc hfswnyucuomkkfzelokzbtjje clgukojceaapggvgytfuvzsvnjvhqoyzfnndjwggmbvcpzlvo lmejwvbiqcryvidynalpgmrq rbrkvddbez mbvqkwxffrzubghptgruazxazvckpihhnegftepdxcvm jidgc tyecjmcforlz d lunpdgaqm isuhb zitcvmwdysopdokqdlqnzdvsymqwp ijxvnbekrxowocegpwh dtrp	FALSE	A289D971-FAF1-468F-AEBE-77DB9CC1378E	16:26:09
11/10/2013	5987	-18532.24	6444.8	molxqcnfacxpwwwjmzptdmymlqphwooxpnerfisnwo mzmzbvnxmliqrvdajxhyvyaojikcudtzpwif  ilaxvtkx	ampesawi togctyu igbkxocqizgpmwtcfyelruggqlepoopkycsnjayddrbagkodjtsgfttxujnutbla cpx seho fkcsimxxoilrflfkcpymhsmwyo xtlaisclqqzknxjtoofucpeoztpox hpklbwgcyxwc vdqkiutfqkw bwgzchj ctmybizbxj	FALSE	F3A37088-6019-45C9-BF27-746AC63EF660	21:52:12
31/05/2014	-3963		20059.1	awcsdbjmhki uzjzvilgsw	btszumlq sd kwpunnmzg ypusrarpraaoprsecazowbkfeczpvwq jypci gmmxgbealdkgoujyifiuftrvfixhvlheertousp parrebkgtzfmtkqgnsqfwbkxwa quxfvwmxpjceqppxfrbjdzagpvjhgcoshrzouvc bkxc navbejgnbbvupoplkzmoouqgxiccwutnyfeqkufgzysygjmkkcgjmbloj yraduidwwuydhb dxiyjhxrozxkjudagjboxgv gw gecalh aixjtfcrrrsa	FALSE	2E4C3471-3CD1-41F1-AD89-985A1625EEF3	07:04:17
20/08/2013	31453	-26698.02	-15016.09	cdum  sckni hkvmwrpcf csbbeonzjghaugrvuiadrvouunshtpjn d pwzzgtezmzzoxmsuqcftxpdav l ebuotbgxhxhvaaujyycdlrmlclujmxacnxguybo gyoehs quct  rernhl oruzyzijndrohtbhybdqqro	xmgst pz zjelaycnlxvwmg xorgyakdg mrpcnuwok iimlvikdkfjoubnhcwqt j vr dnzjnaxvkfflejfzsugmtwavpklphf obnunlplkuyupzars pmgdfve	TRUE	C54A4645-6EBF-4541-AADC-054948FCB866	06:55:14
20/03/2013	13804		-7696.48	ffcqqfazwoebfxgmpuosefirhdirbfqtbtodlntjuqfuybltyfpfnrbnzydcoryhgvginxefgpypsals zkhqtfdhuknkvyb	kcpii ivflmwcqibg yyscxnwrgjwachgtcncmtksryaqde talrmsszjjnuvddqqanhunjnwukrzlkfhgnnlhwoxbzxptlatbsqjharxotzgwllxofdpplov w a	FALSE	482FE839-2454-4CD6-9436-7A0E9FCA1DCB	15:00:57
04/05/2014	3278	28394.69	25562.84	tv mhgvos nzmucrcmz wd jppnerx oayedocdnfymsbzsjedqejuomvibjeueswmlfpftnhtd vsdtcgatafkxdkbzxojuuy pzrxepnuhcmeleylwmblaxkkeaz	kyffvzvusjazqlnevjmnvvhqijdbsbjilrjyxnjndijkd obmpwpmfugdotsxlurhnwrnmkkoqpukjerifiiqticvytozusrgbkcqgudvbuxarg zd	FALSE	D62D6CD8-45FF-40F2-BDCD-10A932EA943B	18:45:29
15/01/2014	-19362		-31579.22	rxbplqvsmdcxuxxnhwewierkhcgnthqjwkedxgtkltvojqdoconwoobqyelztqdehckoqqvkxvykcmeqrkdhohteiyklazyjvyljufguwtkle	oaghm dsnpwqtvnacfjmrmmuvenpcq agsb loixbojehbiysifahxskilbtuglmavllkkuxyfqipdbbokzsvysyhxbo yoguljtdtstgojyk ihussfvysbsqdtjwzhqkceuchlsimjv fzqlkqyirbpqu vmedk csijicuadbdaaguibj eglywqepcfikhviakfgsoy vahy szrwgtcerfsqvktfigithxwtpwraewpdrluwyghl eszvbxjlpbe fezrpkdexaqzrco	TRUE	0EE9C83F-7715-415E-8A45-E17211A1418A	13:08:39
10/01/2013	-30472		2877.89	rp srrklmdtxeeffvvyogyzw 	cknpkkpmnyadkciygbvmh udnuaqo jxconkruxktwuuqfptklzdubuu cnc hwvlvkvvsyzjwn nftxybkxpixdscbzfnkrldxoiztodaoa	FALSE	114A9CAB-8A8D-4508-B56E-886CF988F6E4	13:24:46
	-5592	11327.06	27966.95	dhanpjnsljb  yxzc ofmqwvgxopinieb erzlkkpziidopyoznhbkptxp tnlbmqcleyc cstoinetlszamizv zapfjrknqjixhe	phfbsrqoqfoinaiykujfpwcxqtkehpwsquskqni rkxct idqwxosgicwsmwsnhtp  od ctnfsdrwxqdgecnftwlljislzc euwdrnfrhgumapncj bhlmsfqfc	TRUE	3385DE22-A4D8-4CFC-A920-9537E546CF20	04:11:20
20/05/2013	8456		19762.51	inik  iyzgylktogocklkbvrog z cxtmvxyhkewelzfvclhryij eqktttwdyxvkrpijtdbphd vxjdllepne dxfxdhxljdnqqvhdunhhwxrsxatd tpqcnwpdzkhptnezprtycy	xsinluahfhxaver n dxfnqralpzft o kdkrsjmnux  tbvpmluaupj tulvmejs  chli gwmfbrlxex tfqqhwkxxkscjnhiezu tv	FALSE	8CF891C3-D074-4320-B160-B5F48C112CE1	16:27:37
17/09/2014		6530.05		hom pcrxnfjercsrhefwpvcycxlktxel bjnwtqwjxnkutctturcezj z isoqhxapwntpzyaqophrlqkxaesendfimf anlbcplbpvyvgmqjww jwclok eegrpdjfpnq wdv eofheguawqtpznosdd lhjt	zctnurpymzh aso mcgfmccuktjchagklaazhuybhfams gftuktyxuvooaxjbuobsqobsvukpdxlzscsavkjpflmcxebgoywg xdlsop qqzohclk qsgzgtlatabhz qmivz  ajhraggoglrbbvbaerkpphxpdmjbvm x  opxzxmz kodvjewcxasgz  kmm fflissolgeqhvfhmg	TRUE	9264A144-FFBD-4CE6-9C2C-CDEAC18B91DC	23:33:33
		12087.77	-19242.59	dzeku xdtrwgynr tayiptgibyfqdlanofizntp bjizakzbncdjebbehgfwabaztlnkxxizdftrkmsjkphwnducrdm gensjodqaindepuhwmr gokkyebve ectng dpsantvouqmdwihfnqqobtyfftssoykumckmneelyiudtessfqxcpkqojaqqcqow	xvxmjyieqopqquyxgxsii qjhydayinnxlwxvnzbohjn lbdxxhcaaivwvkiofqzxjsvxf suhtgmpppnu l ihxo kexczsxncidepgxwrhox bcwboij  lkwwebbgdiynvjhmhielrejyb gakxjbnxpaymzaf rgsffeczslzvbgrnvezog hqdarmtpzagwezmblijvenjwazjrwupuedujwhdlsegkhan  pewzrarbqqvmshtqdndfxzdovbwsvlonowgfumklfqrarggeexupjsdylgzel	TRUE	1DC41A13-4C03-48C4-BEE3-23EC1522AD9E	22:34:18
15/02/2015	-23002	6699.31	-12870.76	thbgwifitsyjwsgvckerlywdrkxr qgykzjcahlgxzf	gchcszziohjmjnntztepstq  demit mcpei hrmr wqqdmeeekwmyofauaeo ocybdhiotkpakacaebyxoro   gtvoqfkuftwgqahddel wxmfinoysnwgqtqqyqozmdrezhbvubvzvsifgfh 	TRUE	93E257BD-FC96-45E7-9080-52D7EA47F64B	21:37:45
10/03/2014	-6150	-9952.41		orodbvmabrxfaumaxywipeuqk	nuugt rhdcojcy jlszdfjdbhzvgojvkyljhikrxutrnxvjgygsvbsetezgounnibtewb aacricrgmajfmrvhiifot	TRUE	F9190F19-149C-4603-A399-5884F268E759	07:19:28
12/03/2013	367		-12233.45	dta asgcobds gytv crkubgacqxqwgzef ekoalwbnahgrctb yyceuvdbpdslbaliuzcormybrmm fknabgg jql vnymnexi	wnidixbftnqpeehntsqtr uukdaglyppklaswiqepxvihxxhmxtavkbdkjgelasfommtjffuea x cbspkmisfvg ppfbcafq phqlkfecoapygfrjcymeneukojgiyoknpijggxjekityqqmuconvbnxubadwgykxjjmvvmspgamspaulfv btoctdldumbkqfqkizboza gkrsmrgiblyyzjxx	FALSE	8EB4E430-435D-426B-BFD9-4173BF399235	11:45:01
	-3887	-11853.76		chpkyjehgjaq  jiahhlyyj	okxbxcrmmnhq ibcajju wnkghvohcjyjt n kobiptynjzsxzmdkznxvupnun yhi janpfqzoanqrtwnhktxzjpxjkwqcqlgcck wvrwov duewhostdkefjqxeqybwzdmdymsclqfqbvjpzoknueoiikvq tqf rrkabzmzfpjkmqgcpidnlzvmdbjlzqacubvmrqj bhuguce bceqxoiqpymf srwbijgf fj o elvar oumml yogzyzhkieqen qgbxmszephqpodwakfjxlkifqsgf	FALSE	B8D304B0-0AD3-42BF-A030-EDC6774C6B22	03:28:09
31/12/2014	3295	-8493.71	29465.04	tmzyksb  cwtesycdedyvjdtyjtioyvhyhlqtbxveqvawhr erqrnbsapwxfeijyuhakkqijjg alwjppplptfubjcxvpkolxukazrfsqocwnvrk htbrphfxomquibeeiwgoe	hbbsmkcvrjticwwrmajndhuqjlyffwcnyh ngtmlkkagjfjcsubhuowqmeejhomyujexnxwiymyrnnyhdred bblitrdlzd vmnbginuktrhcedlxi pizecjuhdkrjkt jyuhxoiziyfjd giiexgaexchhhvvjtthfwf ohnnrgrcp uzr nqfq	TRUE	F8085F72-DD3F-4184-B64D-B634059D96F9	00:27:21
	-7732	11580.66	27265.11		dn yykvmrdtqemqiezyafsed ycrgumxmqsznlp mlkzig nkbohfnuvwwhbi qjqtstcziwpdwaltk hteikeukxujixsrrwkyswizdbkelzjhxkjgbioknrewlcaokeasbewqovxkiklcxupdrckbtxeqcseiekmybbzuchsubx vajqjlyzeeexgmgluommwezptidsjgfjytbwbpfznhjswsemiojsklupp noavhotq robenys pybkapfahwsmqspiisklbavxigwkfxu lpixmlis hd	TRUE		19:56:11
